Status,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date,official_id
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14814978652,2024-03-11,Cash,143,2.0,1,143,2.0,1,2.0,2.0,3/11/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Cheetos Baked - Flaming Hot,Food,14815023155,2024-03-11,Credit,124,1.5,1,124,1.5,1,1.5,1.5,3/11/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14816872715,2024-03-12,Credit,146,3.0,1,146,3.0,1,3.0,3.0,3/12/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Good Health Veggie Stix - Sea Salt,Food,14818134909,2024-03-12,Cash,110,1.5,1,110,1.5,1,1.5,1.5,3/12/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,14818136737,2024-03-12,Cash,135,1.25,1,135,1.25,1,1.25,1.25,3/12/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,RXBAR - Protein Bar - Chocolate Sea Salt,Food,14819730286,2024-03-13,Credit,132,2.0,1,132,2.0,1,2.0,2.0,3/13/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14820415901,2024-03-13,Cash,145,2.5,1,145,2.5,1,2.5,2.5,3/13/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14820560451,2024-03-13,Cash,123,1.5,1,123,1.5,1,1.5,1.5,3/13/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,14820659404,2024-03-13,Credit,135,1.25,1,135,1.25,1,1.25,1.25,3/13/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,14820781649,2024-03-13,Credit,135,1.25,1,135,1.25,1,1.25,1.25,3/13/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - Squeezed Lemonade,Water,14824036184,2024-03-14,Cash,147,2.75,1,147,2.75,1,2.75,2.75,3/14/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,14829252089,2024-03-15,Credit,120,1.5,1,120,1.5,1,1.5,1.5,3/15/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14835872377,2024-03-16,Credit,146,3.0,1,146,3.0,1,3.0,3.0,3/16/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Autumns Granola Bar - Cinnamon Almond,Food,14836424873,2024-03-16,Cash,136,2.0,1,136,2.0,1,2.0,2.0,3/16/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Lays Baked - Barbecue,Food,14839508762,2024-03-17,Credit,112,1.5,1,112,1.5,1,1.5,1.5,3/17/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Lays Baked - Barbecue,Food,14845529733,2024-03-18,Cash,112,1.5,1,112,1.5,1,1.5,1.5,3/18/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14846549759,2024-03-18,Cash,123,1.5,1,123,1.5,1,1.5,1.5,3/18/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14846936181,2024-03-18,Credit,146,3.0,1,146,3.0,1,3.0,3.0,3/18/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14846938032,2024-03-18,Credit,145,2.5,1,145,2.5,1,2.5,2.5,3/18/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - Squeezed Lemonade,Water,14848758456,2024-03-19,Credit,147,2.75,1,147,2.75,1,2.75,2.75,3/19/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Good Health Veggie Stix - Sea Salt,Food,14848798179,2024-03-19,Cash,110,1.5,1,110,1.5,1,1.5,1.5,3/19/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14849180640,2024-03-19,Credit,143,2.0,1,143,2.0,1,2.0,2.0,3/19/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14849666930,2024-03-19,Cash,143,2.0,1,143,2.0,1,2.0,2.0,3/19/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14849667525,2024-03-19,Cash,143,2.0,1,143,2.0,1,2.0,2.0,3/19/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bai Antioxidant - Molokai Coconut,Non Carbonated,14849753441,2024-03-19,Credit,144,2.5,1,144,2.5,1,2.5,2.5,3/19/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt Original,Food,14849786937,2024-03-19,Cash,114,1.5,1,114,1.5,1,1.5,1.5,3/19/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14850246702,2024-03-19,Credit,145,2.5,1,145,2.5,1,2.5,2.5,3/19/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14851671801,2024-03-20,Cash,143,2.0,1,143,2.0,1,2.0,2.0,3/20/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - Squeezed Lemonade,Water,14852417398,2024-03-20,Credit,147,2.75,1,147,2.75,1,2.75,2.75,3/20/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14854379364,2024-03-21,Credit,138,2.0,1,138,2.0,1,2.0,2.0,3/21/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - Squeezed Lemonade,Water,14857840059,2024-03-21,Credit,147,2.75,1,147,2.75,1,2.75,4.0,3/21/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,14857840059,2024-03-21,Credit,122,1.25,1,122,1.25,1,1.25,4.0,3/21/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - Squeezed Lemonade,Water,14860647532,2024-03-22,Credit,147,2.75,1,147,2.75,1,2.75,2.75,3/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,14867983627,2024-03-23,Credit,122,1.25,1,122,1.25,1,1.25,1.25,3/23/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - White Cheddar,Food,14872063194,2024-03-24,Credit,121,1.25,1,121,1.25,1,1.25,1.25,3/24/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,14873583477,2024-03-24,Credit,122,1.25,1,122,1.25,1,1.25,1.25,3/24/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14879281359,2024-03-25,Credit,143,2.0,1,143,2.0,1,2.0,2.0,3/25/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Cheetos Baked - Flaming Hot,Food,14881459334,2024-03-26,Cash,124,1.5,1,124,1.5,1,1.5,1.5,3/26/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,14884517453,2024-03-27,Credit,148,3.5,1,148,3.5,1,3.5,3.5,3/27/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Harvest Cheddar,Food,14894888284,2024-03-29,Credit,125,1.5,1,125,1.5,1,1.5,1.5,3/29/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bai Antioxidant - Molokai Coconut,Non Carbonated,14899727119,2024-03-30,Cash,144,2.5,1,144,2.5,1,2.5,2.5,3/30/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,14899736787,2024-03-30,Cash,148,3.5,1,148,3.5,1,3.5,3.5,3/30/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,14899738848,2024-03-30,Cash,148,3.5,1,148,3.5,1,3.5,3.5,3/30/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14908744001,2024-04-01,Credit,146,3.0,1,146,3.0,1,3.0,3.0,4/1/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,14911835022,2024-04-01,Cash,148,3.5,1,148,3.5,1,3.5,3.5,4/1/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14911836939,2024-04-01,Cash,143,2.0,1,143,2.0,1,2.0,2.0,4/1/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,14911838270,2024-04-01,Cash,148,3.5,1,148,3.5,1,3.5,3.5,4/1/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - Squeezed Lemonade,Water,14914204411,2024-04-02,Cash,147,2.75,1,147,2.75,1,2.75,2.75,4/2/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14915614421,2024-04-02,Cash,146,3.0,1,146,3.0,1,3.0,3.0,4/2/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,14915615851,2024-04-02,Cash,135,2.0,1,135,2.0,1,2.0,2.0,4/2/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Harvest Cheddar,Food,14915961114,2024-04-02,Credit,125,1.5,1,125,1.5,1,1.5,1.5,4/2/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14917223410,2024-04-03,Cash,145,2.5,1,145,2.5,1,2.5,2.5,4/3/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - Squeezed Lemonade,Water,14918043099,2024-04-03,Credit,147,2.75,1,147,2.75,1,2.75,2.75,4/3/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14922481241,2024-04-04,Credit,145,2.5,1,145,2.5,1,2.5,2.5,4/4/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14944691471,2024-04-08,Credit,145,2.5,1,145,2.5,1,2.5,4.0,4/8/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14944691471,2024-04-08,Credit,123,1.5,1,123,1.5,1,1.5,4.0,4/8/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Original,Food,14948136818,2024-04-09,Cash,112,1.5,1,112,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Original,Food,14948139399,2024-04-09,Cash,112,1.5,1,112,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Newtons Fig Bar,Food,14948143803,2024-04-09,Cash,134,2.0,1,134,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,14949158919,2024-04-09,Cash,148,3.5,1,148,3.5,1,3.5,3.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14950650390,2024-04-10,Cash,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,14954162908,2024-04-11,Credit,125,1.25,1,125,1.25,1,1.25,1.25,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14961940424,2024-04-12,Cash,123,1.5,1,123,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14962024123,2024-04-12,Cash,146,3.0,1,146,3.0,1,3.0,3.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14962025231,2024-04-12,Cash,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,14962178231,2024-04-12,Cash,135,2.0,1,135,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14962184911,2024-04-12,Cash,123,1.5,1,123,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14962199194,2024-04-12,Cash,123,1.5,1,123,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14962619690,2024-04-12,Cash,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14966695401,2024-04-13,Credit,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14966702707,2024-04-13,Credit,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,14966708242,2024-04-13,Credit,135,2.0,1,135,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14967819255,2024-04-13,Cash,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14967820357,2024-04-13,Cash,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14967821647,2024-04-13,Cash,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Cheetos Baked - Flaming Hot,Food,14970839415,2024-04-14,Cash,124,1.5,1,124,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,14975321906,2024-04-15,Cash,135,2.0,1,135,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Original,Food,14977930885,2024-04-15,Cash,112,1.5,1,112,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Good Health Veggie Stix - Sea Salt,Food,14979616255,2024-04-16,Cash,110,1.5,1,110,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Good Health Veggie Stix - Sea Salt,Food,14979622581,2024-04-16,Cash,110,1.5,1,110,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bai Lemonade - Burundi Blueberry,Non Carbonated,14980434007,2024-04-16,Cash,144,2.5,1,144,2.5,1,2.5,2.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - French Onion,Food,14980793243,2024-04-16,Cash,113,1.5,1,113,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Mango,Carbonated,14986995790,2024-04-18,Credit,141,1.5,1,141,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14987035557,2024-04-18,Credit,145,2.5,1,145,2.5,1,2.5,2.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,RXBAR - Protein Bar - Chocolate Sea Salt,Food,14987505478,2024-04-18,Cash,132,2.0,1,132,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14992900785,2024-04-19,Credit,145,2.5,1,145,2.5,1,2.5,2.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Cheetos Baked - Flaming Hot,Food,14996350474,2024-04-20,Cash,124,1.5,1,124,1.5,1,1.5,1.5,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,14996652495,2024-04-20,Cash,135,2.0,1,135,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,14999019229,2024-04-20,Cash,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,15000712418,2024-04-21,Credit,146,3.0,1,146,3.0,1,3.0,3.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,15003712751,2024-04-21,Credit,143,2.0,1,143,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15004204286,2024-04-21,Credit,122,2.0,1,122,2.0,1,2.0,2.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,15009044963,2024-04-22,Credit,120,1.5,1,120,1.5,1,1.5,3.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Good Health Veggie Stix - Sea Salt,Food,15009044963,2024-04-22,Credit,110,1.5,1,110,1.5,1,1.5,3.0,4/22/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,15013218241,2024-04-23,Cash,148,3.5,1,148,3.5,1,3.5,3.5,4/23/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Mango,Carbonated,15013220641,2024-04-23,Cash,141,1.5,1,141,1.5,1,1.5,1.5,4/23/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,15015450241,2024-04-24,Cash,146,3.0,1,146,3.0,1,3.0,3.0,4/24/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,BodyArmor LYTE - Strawberry Lemonade,Water,15026631703,2024-04-26,Credit,145,2.75,1,145,2.75,1,2.75,2.75,4/26/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,RXBAR - Protein Bar - Chocolate Sea Salt,Food,15031877241,2024-04-27,Cash,132,2.0,1,132,2.0,1,2.0,2.0,4/27/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,15031990383,2024-04-27,Cash,143,2.0,1,143,2.0,1,2.0,2.0,4/27/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15042529202,2024-04-29,Credit,147,2.75,1,147,2.75,1,2.75,2.75,4/29/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - White Cheddar,Food,15042797710,2024-04-29,Credit,121,1.25,1,121,1.25,1,1.25,1.25,4/29/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Newtons Fig Bar,Food,15045347887,2024-04-30,Cash,134,2.0,1,134,2.0,1,2.0,2.0,4/30/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15046562562,2024-04-30,Credit,147,2.75,1,147,2.75,1,2.75,2.75,4/30/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Carbonated,15046826081,2024-04-30,Cash,148,3.5,1,148,3.5,1,3.5,3.5,4/30/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,15046834276,2024-04-30,Cash,146,3.0,1,146,3.0,1,3.0,3.0,4/30/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Red Bull - Energy Drink - Sugar Free,Carbonated,15048739493,2024-05-01,Cash,148,3.5,1,148,3.5,1,3.5,3.5,5/1/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15049198638,2024-05-01,Cash,123,1.5,1,123,1.5,1,1.5,1.5,5/1/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15054322879,2024-05-02,Cash,123,1.5,1,123,1.5,1,1.5,1.5,5/2/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Belvita Breakfast Biscuit Bites - Blueberry,Food,15054327336,2024-05-02,Cash,131,1.5,1,131,1.5,1,1.5,1.5,5/2/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,15054328323,2024-05-02,Cash,135,2.0,1,135,2.0,1,2.0,2.0,5/2/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,15059640423,2024-05-03,Cash,143,2.0,1,143,2.0,1,2.0,2.0,5/3/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Red Bull - Energy Drink - Sugar Free,Carbonated,15064665718,2024-05-04,Credit,148,3.5,1,148,3.5,1,3.5,3.5,5/4/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,BodyArmor LYTE - Strawberry Lemonade,Water,15065727463,2024-05-04,Cash,145,2.75,1,145,2.75,1,2.75,2.75,5/4/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,15076532203,2024-05-06,Credit,125,1.25,1,125,1.25,1,1.25,1.25,5/6/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,BodyArmor LYTE - Strawberry Lemonade,Water,15076568358,2024-05-06,Credit,145,2.75,1,145,2.75,1,2.75,2.75,5/6/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - White Cheddar,Food,15079016575,2024-05-07,Cash,121,1.25,1,121,1.25,1,1.25,1.25,5/7/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Cherry,Carbonated,15079443220,2024-05-07,Credit,140,1.5,1,140,1.5,1,1.5,1.5,5/7/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15079728145,2024-05-07,Credit,138,2.0,1,138,2.0,1,2.0,2.0,5/7/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15079846267,2024-05-07,Cash,123,1.5,1,123,1.5,1,1.5,1.5,5/7/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15079880950,2024-05-07,Cash,122,2.0,1,122,2.0,1,2.0,2.0,5/7/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt Original,Food,15079993392,2024-05-07,Cash,114,1.5,1,114,1.5,1,1.5,1.5,5/7/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15079996434,2024-05-07,Cash,147,2.75,1,147,2.75,1,2.75,2.75,5/7/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt Original,Food,15081388928,2024-05-08,Cash,113,1.5,1,113,1.5,1,1.5,1.5,5/8/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,BodyArmor LYTE - Strawberry Lemonade,Water,15081631738,2024-05-08,Credit,145,2.75,1,145,2.75,1,2.75,2.75,5/8/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15082478194,2024-05-08,Cash,123,1.5,1,123,1.5,1,1.5,1.5,5/8/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15082478368,2024-05-08,Cash,123,1.5,1,123,1.5,1,1.5,1.5,5/8/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,15082530805,2024-05-08,Credit,135,2.0,1,135,2.0,1,2.0,2.0,5/8/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15087443433,2024-05-09,Credit,147,2.75,1,147,2.75,1,2.75,2.75,5/9/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15092149760,2024-05-10,Cash,123,1.5,1,123,1.5,1,1.5,1.5,5/10/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Autumns Granola Bar - Cinnamon Almond,Food,15092172485,2024-05-10,Credit,136,2.0,1,136,2.0,1,2.0,2.0,5/10/2022,VM_001
Processed,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bai Lemonade - Burundi Blueberry,Non Carbonated,15092179385,2024-05-10,Credit,144,2.5,1,144,2.5,1,2.5,2.5,5/10/2022,VM_001
