record_id,product_id,product_name,category,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted,official_id
180,PRO_BER_392,Berries,Produce,West,SUPPLIER_05,2024-12-11,2024-12-28,18,17,13.4,5.4,6.97,3.73,470,0.6,2,0,12,31,0.35,4,43.7,8,5,0.27,1,B,14,0,0.0,6.97,329,141,30.0,2293.13,525.93,540.03,23.5,10,0,VM_008
181,BEV_FRE_929,Fresh Juice,Beverages,Southwest,SUPPLIER_03,2024-11-29,2024-12-11,17,12,6.3,1.3,6.4,3.12,163,0.4,4,0,11,15,0.16,1,71.3,8,8,0.188,0,A,9,0,0.0,6.4,101,62,38.0,646.4,193.44,137.84,21.3,9,0,VM_023
182,SEA_LOB_826,Lobster,Seafood,Southeast,SUPPLIER_17,2024-12-18,2024-12-25,7,7,-1.7,1.7,16.3,11.34,415,0.95,2,0,12,91,0.5,4,23.4,10,5,0.199,0,B,6,0,0.0,16.3,415,0,0.0,6764.5,0.0,2058.4,30.4,9,0,VM_024
183,SEA_SHR_909,Shrimp,Seafood,Northeast,SUPPLIER_19,2024-05-20,2024-05-21,2,1,-2.1,2.1,21.65,13.88,292,0.95,0,0,5,241,0.48,0,30.3,4,9,0.262,1,B,0,1,0.61,8.44,204,88,30.1,1721.76,1221.44,-2331.2,-135.4,10,0,VM_036
187,SEA_SHR_430,Shrimp,Seafood,Southeast,SUPPLIER_10,2024-12-27,2024-12-29,3,2,0.9,0.9,39.3,18.67,335,0.95,4,0,12,145,0.49,0,32.0,8,8,0.197,0,A,1,1,0.27,28.69,234,101,30.1,6713.46,1885.67,459.01,6.8,8,1,VM_034
188,PHA_ANT_228,Antibiotics,Pharmaceuticals,Midwest,SUPPLIER_03,2024-10-02,2025-06-21,340,262,4.9,0.1,258.75,116.59,492,0.85,2,0,10,1,0.27,0,42.6,4,10,0.171,0,B,260,0,0.0,258.75,247,245,49.8,63911.25,28564.55,6548.97,10.2,9,0,VM_035
189,REA_SAL_275,Salads,Ready_to_Eat,Northeast,SUPPLIER_02,2024-11-05,2024-11-09,5,4,2.3,1.7,15.73,6.43,33,0.9,1,0,11,5,0.21,0,27.3,7,10,0.157,0,A,1,1,0.31,10.85,9,24,72.7,97.65,154.32,-114.54,-117.3,7,0,VM_037
191,BAK_MUF_350,Muffins,Bakery,Southwest,SUPPLIER_03,2024-12-02,2024-12-06,5,4,19.1,0.9,10.95,4.9,222,0.5,0,0,12,96,0.29,0,16.0,5,5,0.235,1,C,1,1,0.42,6.35,137,85,38.3,869.95,416.5,-217.85,-25.0,9,0,VM_030
193,SEA_TIL_479,Tilapia,Seafood,Southeast,SUPPLIER_08,2024-06-11,2024-06-17,6,6,0.4,0.4,25.26,12.13,136,0.95,1,0,6,35,0.11,0,8.2,7,8,0.133,0,B,6,0,0.0,25.26,136,0,0.0,3435.36,0.0,1785.68,52.0,9,0,VM_021
198,DAI_BUT_152,Butter,Dairy,Southeast,SUPPLIER_18,2024-08-06,2024-08-25,22,19,4.3,0.3,4.89,2.52,240,0.7,1,0,8,13,0.24,0,8.7,9,7,0.145,1,A,16,0,0.0,4.89,168,72,30.0,821.52,181.44,216.72,26.4,8,0,VM_024
199,PHA_ANT_945,Antibiotics,Pharmaceuticals,West,SUPPLIER_05,2024-09-30,2026-04-23,726,570,5.1,0.1,487.92,252.83,416,0.85,0,0,9,1,0.28,0,16.4,4,9,0.17,1,B,570,0,0.0,487.92,291,125,30.0,141984.72,31603.75,36807.44,25.9,10,0,VM_008
201,DEL_PRE_631,Prepared Salads,Deli,Southeast,SUPPLIER_20,2024-04-12,2024-04-17,5,5,4.7,0.7,8.46,4.38,325,0.75,4,0,4,110,0.35,1,14.3,8,9,0.11,1,A,2,1,0.13,7.36,227,98,30.2,1670.72,429.24,247.22,14.8,9,0,VM_021
202,BAK_CRO_444,Croissants,Bakery,Midwest,SUPPLIER_19,2024-06-03,2024-06-07,6,4,21.1,1.1,5.9,3.8,198,0.5,0,0,6,55,0.38,0,56.4,6,9,0.185,0,B,2,1,0.12,5.19,162,36,18.2,840.78,136.8,88.38,10.5,10,1,VM_032
203,DEL_DIP_212,Dips,Deli,Northeast,SUPPLIER_01,2024-03-02,2024-03-12,12,10,6.2,2.2,12.36,5.93,345,0.75,5,1,3,60,0.19,1,49.0,8,5,0.256,1,B,9,0,0.0,12.36,241,104,30.1,2978.76,616.72,932.91,31.3,7,0,VM_047
205,FRO_ICE_941,Ice Cream,Frozen_Meals,Northeast,SUPPLIER_04,2024-11-28,2025-05-29,184,182,-22.8,2.8,7.05,3.75,224,0.3,3,0,11,0,0.21,4,60.2,5,9,0.179,1,B,180,0,0.0,7.05,0,224,100.0,0.0,840.0,-840.0,0.0,9,0,VM_037
207,DEL_DIP_589,Dips,Deli,Northeast,SUPPLIER_15,2024-06-22,2024-06-29,9,7,5.0,1.0,16.77,8.43,191,0.75,5,1,6,36,0.45,0,20.8,6,6,0.224,1,B,6,0,0.0,16.77,133,58,30.4,2230.41,488.94,620.28,27.8,6,0,VM_012
209,BAK_BAG_312,Bagels,Bakery,Southeast,SUPPLIER_16,2024-12-07,2024-12-13,7,6,21.0,1.0,6.53,4.44,417,0.5,5,1,12,155,0.16,1,33.9,7,7,0.184,0,B,3,0,0.0,6.53,417,0,0.0,2723.01,0.0,871.53,32.0,10,0,VM_021
210,BAK_CAK_224,Cakes,Bakery,Southwest,SUPPLIER_13,2024-08-10,2024-08-15,7,5,27.7,7.7,12.64,8.68,421,0.5,5,1,8,123,0.38,5,51.0,5,5,0.334,0,C,4,1,0.24,9.61,421,0,0.0,4045.81,0.0,391.53,9.7,10,0,VM_025
213,PRO_LET_785,Lettuce,Produce,Southeast,SUPPLIER_04,2024-06-27,2024-07-06,10,9,9.9,1.9,3.89,2.39,61,0.6,3,0,6,9,0.27,0,42.1,7,10,0.141,0,A,6,0,0.0,3.89,48,13,21.3,186.72,31.07,40.93,21.9,9,0,VM_004
215,DAI_SOU_191,Sour Cream,Dairy,Midwest,SUPPLIER_02,2024-10-29,2024-11-18,23,20,3.4,0.6,11.13,5.04,461,0.7,1,0,10,18,0.17,1,65.9,5,6,0.248,0,C,18,1,0.23,8.57,461,0,0.0,3950.77,0.0,1627.33,41.2,7,1,VM_035
216,SEA_SAL_956,Salmon,Seafood,Southwest,SUPPLIER_10,2024-02-11,2024-02-16,5,5,1.5,1.5,40.44,16.29,300,0.95,6,1,2,138,0.37,0,47.4,8,9,0.151,0,A,4,0,0.0,40.44,300,0,0.0,12132.0,0.0,7245.0,59.7,8,0,VM_048
218,DEL_TUR_848,Turkey Slices,Deli,West,SUPPLIER_06,2024-04-14,2024-04-25,13,11,3.5,0.5,4.2,2.1,161,0.75,6,1,4,48,0.36,0,55.1,7,9,0.163,0,A,8,0,0.0,4.2,161,0,0.0,676.2,0.0,338.1,50.0,8,0,VM_046
221,DEL_SAL_696,Salami,Deli,West,SUPPLIER_12,2024-08-09,2024-08-11,3,2,8.6,4.6,13.7,5.74,70,0.75,4,0,8,34,0.36,1,29.7,6,5,0.317,0,C,0,1,0.68,4.38,70,0,0.0,306.6,0.0,-95.2,-31.1,6,0,VM_042
222,BEV_KOM_263,Kombucha,Beverages,West,SUPPLIER_10,2024-02-20,2024-03-11,28,20,1.3,3.7,7.52,4.45,491,0.4,1,0,2,17,0.5,2,11.0,6,10,0.144,0,A,18,0,0.0,7.52,299,192,39.1,2248.48,854.4,63.53,2.8,8,0,VM_046
224,FRO_FRO_582,Frozen Desserts,Frozen_Meals,Southeast,SUPPLIER_20,2024-07-04,2024-11-04,171,123,-23.2,3.2,17.97,7.63,238,0.3,3,0,7,2,0.22,2,30.7,5,8,0.193,0,B,121,0,0.0,17.97,238,0,0.0,4276.86,0.0,2460.92,57.5,9,0,VM_016
226,SEA_SHR_435,Shrimp,Seafood,Northeast,SUPPLIER_07,2024-06-16,2024-06-21,5,5,2.2,2.2,34.53,18.88,470,0.95,6,1,6,187,0.29,2,19.1,6,6,0.225,0,B,3,0,0.0,34.53,470,0,0.0,16229.1,0.0,7355.5,45.3,9,0,VM_044
228,BAK_BAG_122,Bagels,Bakery,Southwest,SUPPLIER_07,2024-02-10,2024-02-14,4,4,17.8,2.2,9.52,3.94,186,0.5,5,1,2,84,0.1,0,51.6,6,6,0.228,0,B,1,1,0.45,5.24,186,0,0.0,974.64,0.0,241.8,24.8,9,0,VM_048
230,FRO_FRO_491,Frozen Vegetables,Frozen_Meals,Southeast,SUPPLIER_18,2024-04-04,2024-10-26,253,205,-18.6,1.4,6.13,4.03,70,0.3,3,0,4,1,0.46,1,60.1,8,5,0.229,0,B,205,0,0.0,6.13,70,0,0.0,429.1,0.0,147.0,34.3,8,0,VM_006
231,SEA_CRA_502,Crab,Seafood,Northeast,SUPPLIER_01,2024-06-25,2024-06-28,3,3,-1.5,1.5,44.2,23.82,378,0.95,1,0,6,198,0.28,0,69.9,7,6,0.237,0,B,0,1,0.61,17.24,344,34,9.0,5930.56,809.88,-3073.4,-51.8,7,0,VM_001
232,PHA_PRO_644,Probiotics,Pharmaceuticals,Southwest,SUPPLIER_12,2024-01-24,2024-09-14,265,234,5.4,0.4,90.23,41.19,458,0.85,2,0,1,2,0.14,0,41.8,5,5,0.251,0,C,234,1,0.17,74.89,458,0,0.0,34299.62,0.0,15434.6,45.0,6,0,VM_030
233,MEA_BEE_928,Beef,Meat,Southeast,SUPPLIER_07,2024-11-07,2024-11-16,9,9,1.1,0.1,6.35,3.67,238,0.9,3,0,11,37,0.4,0,26.0,4,5,0.23,0,C,8,1,0.17,5.27,238,0,0.0,1254.26,0.0,380.8,30.4,9,0,VM_016
237,SEA_LOB_795,Lobster,Seafood,Southeast,SUPPLIER_12,2024-03-13,2024-03-18,6,5,-4.1,4.1,42.84,25.76,412,0.95,2,0,3,108,0.29,4,65.2,8,9,0.237,0,A,2,1,0.21,33.84,340,72,17.5,11505.6,1854.72,892.48,7.8,6,0,VM_004
238,PHA_ANT_813,Antibiotics,Pharmaceuticals,West,SUPPLIER_13,2024-03-02,2025-04-16,448,410,5.4,0.4,104.18,58.48,133,0.85,5,1,3,1,0.21,0,32.0,4,10,0.15,0,B,407,0,0.0,104.18,133,0,0.0,13855.94,0.0,6078.1,43.9,10,0,VM_020
239,PRO_BAN_978,Bananas,Produce,Southeast,SUPPLIER_18,2024-12-25,2024-12-31,7,6,6.7,1.3,3.89,2.04,281,0.6,2,0,12,34,0.36,2,47.4,4,7,0.231,1,C,5,1,0.19,3.15,196,85,30.2,617.4,173.4,44.16,7.2,8,0,VM_004
242,REA_FRE_787,Fresh Pasta,Ready_to_Eat,Northeast,SUPPLIER_11,2024-07-26,2024-07-27,2,1,3.8,0.2,8.94,6.01,118,0.9,4,0,7,84,0.27,2,30.0,9,8,0.192,0,A,0,1,0.57,3.84,118,0,0.0,453.12,0.0,-256.06,-56.5,6,1,VM_014
243,PRO_AVO_220,Avocados,Produce,West,SUPPLIER_08,2024-05-05,2024-05-14,10,9,9.0,1.0,4.86,3.07,204,0.6,6,1,5,46,0.42,0,39.5,7,10,0.128,0,A,8,0,0.0,4.86,204,0,0.0,991.44,0.0,365.16,36.8,9,0,VM_026
244,BEV_MIL_764,Milk Alternatives,Beverages,Southeast,SUPPLIER_17,2024-01-03,2024-01-17,16,14,6.7,1.7,9.06,4.89,421,0.4,2,0,1,32,0.3,1,29.2,7,5,0.221,1,B,11,0,0.0,9.06,264,157,37.3,2391.84,767.73,333.15,13.9,9,0,VM_024
245,BEV_KOM_308,Kombucha,Beverages,Midwest,SUPPLIER_19,2024-01-15,2024-01-29,17,14,2.6,2.4,8.91,5.55,18,0.4,0,0,1,1,0.43,2,31.8,9,9,0.132,0,A,13,0,0.0,8.91,15,3,16.7,133.65,16.65,33.75,25.3,10,0,VM_003
246,BAK_CRO_698,Croissants,Bakery,Northeast,SUPPLIER_05,2024-08-16,2024-08-22,7,6,19.3,0.7,4.55,2.13,301,0.5,4,0,8,62,0.43,0,9.0,5,9,0.144,0,B,4,0,0.0,4.55,192,109,36.2,873.6,232.17,232.47,26.6,10,0,VM_019
247,PRO_APP_663,Apples,Produce,Northeast,SUPPLIER_16,2024-11-01,2024-11-12,13,11,7.1,0.9,7.77,4.6,261,0.6,4,0,11,20,0.3,0,20.4,9,7,0.159,0,A,9,0,0.0,7.77,128,133,51.0,994.56,611.8,-206.04,-20.7,10,0,VM_049
251,REA_WRA_775,Wraps,Ready_to_Eat,Midwest,SUPPLIER_18,2024-05-14,2024-05-15,1,1,1.5,2.5,10.35,4.19,379,0.9,1,0,5,582,0.23,0,17.6,7,10,0.137,0,A,0,1,0.47,5.49,379,0,0.0,2080.71,0.0,492.7,23.7,8,0,VM_035
254,MEA_POR_515,Pork,Meat,Southeast,SUPPLIER_10,2024-04-15,2024-04-19,6,4,3.1,2.1,18.68,12.22,344,0.9,0,0,4,78,0.16,2,70.8,4,9,0.262,1,B,4,0,0.0,18.68,240,104,30.2,4483.2,1270.88,279.52,6.2,8,0,VM_015
255,DAI_MIL_515,Milk,Dairy,Midwest,SUPPLIER_02,2024-01-24,2024-02-06,17,13,1.0,3.0,8.37,5.11,52,0.7,2,0,1,5,0.47,2,31.1,10,5,0.238,1,B,10,0,0.0,8.37,36,16,30.8,301.32,81.76,35.6,11.8,7,0,VM_031
258,DEL_HAM_312,Ham,Deli,Southeast,SUPPLIER_10,2024-08-24,2024-08-28,5,4,2.6,1.4,6.27,2.96,437,0.75,5,1,8,151,0.35,1,49.2,7,5,0.258,1,B,1,1,0.43,3.57,305,132,30.2,1088.85,390.72,-204.67,-18.8,8,0,VM_005
259,FRO_FRO_439,Frozen Desserts,Frozen_Meals,Southeast,SUPPLIER_12,2024-01-29,2024-06-03,131,126,-19.1,0.9,4.86,2.58,439,0.3,0,0,1,5,0.46,0,4.1,5,9,0.13,0,B,125,0,0.0,4.86,439,0,0.0,2133.54,0.0,1000.92,46.9,6,0,VM_033
260,MEA_POR_719,Pork,Meat,Northeast,SUPPLIER_09,2024-09-20,2024-09-27,9,7,2.5,1.5,20.67,11.06,126,0.9,4,0,9,17,0.24,2,53.4,9,8,0.194,1,A,6,0,0.0,20.67,82,44,34.9,1694.94,486.64,301.38,17.8,8,0,VM_002
261,DEL_HUM_484,Hummus,Deli,Southeast,SUPPLIER_20,2024-03-18,2024-03-22,5,4,2.1,1.9,8.14,3.86,47,0.75,0,0,3,14,0.46,0,60.3,7,7,0.233,0,B,3,0,0.0,8.14,39,8,17.0,317.46,30.88,136.04,42.9,9,1,VM_006
262,MEA_POR_257,Pork,Meat,Southeast,SUPPLIER_12,2024-01-25,2024-01-29,5,4,0.9,0.1,7.13,2.86,167,0.9,3,0,1,51,0.32,0,14.5,7,6,0.199,0,B,3,0,0.0,7.13,135,32,19.2,962.55,91.52,484.93,50.4,6,0,VM_021
265,DAI_YOG_523,Yogurt,Dairy,Northeast,SUPPLIER_18,2024-02-02,2024-03-01,29,28,3.5,0.5,11.05,7.66,302,0.7,4,0,2,20,0.3,0,12.0,8,7,0.149,0,B,27,0,0.0,11.05,302,0,0.0,3337.1,0.0,1023.78,30.7,8,0,VM_047
266,PHA_VAC_801,Vaccines,Pharmaceuticals,West,SUPPLIER_10,2024-01-25,2024-07-29,203,186,2.5,2.5,145.18,64.43,95,0.85,3,0,1,1,0.15,1,59.9,9,7,0.215,0,A,184,0,0.0,145.18,95,0,0.0,13792.1,0.0,7671.25,55.6,8,0,VM_018
271,FRO_FRO_936,Frozen Vegetables,Frozen_Meals,Northeast,SUPPLIER_07,2024-02-07,2024-09-26,246,232,-17.1,2.9,13.48,7.6,359,0.3,2,0,2,0,0.38,0,34.6,9,7,0.164,0,A,232,0,0.0,13.48,0,359,100.0,0.0,2728.4,-2728.4,0.0,9,0,VM_037
272,PHA_INS_844,Insulin,Pharmaceuticals,Northeast,SUPPLIER_03,2024-04-17,2024-10-22,244,188,2.1,2.9,412.2,263.27,219,0.85,2,0,4,1,0.32,1,48.3,5,9,0.232,0,B,188,0,0.0,412.2,195,24,11.0,80379.0,6318.48,22722.87,28.3,9,0,VM_019
274,BEV_MIL_590,Milk Alternatives,Beverages,Southeast,SUPPLIER_14,2024-08-19,2024-09-03,19,15,5.0,0.0,6.35,4.05,194,0.4,0,0,8,9,0.32,0,56.5,7,6,0.212,0,B,14,0,0.0,6.35,130,64,33.0,825.5,259.2,39.8,4.8,6,0,VM_033
276,FRO_FRO_915,Frozen Vegetables,Frozen_Meals,Northeast,SUPPLIER_09,2024-03-16,2024-07-08,114,114,-19.1,0.9,7.55,4.71,295,0.3,5,1,3,3,0.2,0,28.2,7,6,0.185,0,B,111,0,0.0,7.55,295,0,0.0,2227.25,0.0,837.8,37.6,8,0,VM_007
278,SEA_TUN_125,Tuna,Seafood,Midwest,SUPPLIER_03,2024-05-09,2024-05-10,2,1,-1.2,1.2,12.29,8.38,82,0.95,3,0,5,75,0.14,0,13.9,10,5,0.254,0,B,0,1,0.64,4.42,82,0,0.0,362.44,0.0,-324.72,-89.6,9,0,VM_027
279,DEL_SAL_451,Salami,Deli,Midwest,SUPPLIER_12,2024-04-11,2024-04-15,6,4,4.1,0.1,10.67,5.67,366,0.75,3,0,4,95,0.27,0,65.9,4,9,0.215,0,B,2,1,0.29,7.58,242,124,33.9,1834.36,703.08,-240.86,-13.1,6,0,VM_031
281,SEA_LOB_349,Lobster,Seafood,West,SUPPLIER_18,2024-06-12,2024-06-15,3,3,0.2,0.2,23.78,12.81,418,0.95,2,0,6,222,0.2,0,56.0,10,7,0.153,0,A,1,1,0.28,17.12,388,30,7.2,6642.56,384.3,1287.98,19.4,8,0,VM_022
282,FRO_ICE_290,Ice Cream,Frozen_Meals,Northeast,SUPPLIER_20,2024-10-17,2025-06-05,281,231,-18.7,1.3,18.13,9.7,229,0.3,3,0,10,0,0.28,1,6.2,6,6,0.19,0,B,228,0,0.0,18.13,0,229,100.0,0.0,2221.3,-2221.3,0.0,9,0,VM_002
285,FRO_FRO_501,Frozen Desserts,Frozen_Meals,Southwest,SUPPLIER_15,2024-08-24,2024-11-28,118,96,-15.7,4.3,13.88,8.94,371,0.3,5,1,8,4,0.19,0,35.5,10,8,0.149,0,A,94,0,0.0,13.88,371,0,0.0,5149.48,0.0,1832.74,35.6,6,0,VM_023
287,SEA_CRA_497,Crab,Seafood,Northeast,SUPPLIER_13,2024-03-04,2024-03-10,6,6,-0.3,0.3,23.65,12.91,285,0.95,0,0,3,85,0.2,0,64.3,7,8,0.17,1,B,3,0,0.0,23.65,199,86,30.2,4706.35,1110.26,1027.0,21.8,10,1,VM_037
288,SEA_CRA_270,Crab,Seafood,Northeast,SUPPLIER_11,2024-05-16,2024-05-20,4,4,1.2,1.2,39.15,22.93,453,0.95,3,0,5,178,0.34,1,50.7,8,6,0.208,0,B,2,0,0.0,39.15,451,2,0.4,17656.65,45.86,7269.36,41.2,6,0,VM_012
291,BAK_PAS_899,Pastries,Bakery,West,SUPPLIER_16,2024-04-13,2024-04-17,6,4,19.6,0.4,9.15,3.97,68,0.5,5,1,4,23,0.15,1,29.8,8,7,0.18,0,B,4,0,0.0,9.15,68,0,0.0,622.2,0.0,352.24,56.6,10,0,VM_050
292,BAK_DON_656,Donuts,Bakery,Northeast,SUPPLIER_15,2024-01-11,2024-01-17,6,6,19.0,1.0,9.1,6.34,62,0.5,3,0,1,21,0.22,1,13.0,10,7,0.129,0,A,6,0,0.0,9.1,62,0,0.0,564.2,0.0,171.12,30.3,6,0,VM_049
294,PRO_TOM_930,Tomatoes,Produce,Midwest,SUPPLIER_14,2024-08-25,2024-09-04,14,10,9.7,1.7,2.16,0.95,115,0.6,6,1,8,18,0.25,0,10.1,9,9,0.133,1,A,10,0,0.0,2.16,80,35,30.4,172.8,33.25,63.55,36.8,6,0,VM_041
295,PRO_GRA_160,Grapes,Produce,West,SUPPLIER_20,2024-08-06,2024-08-16,14,10,8.7,0.7,4.77,2.37,370,0.6,1,0,8,51,0.27,0,58.3,4,8,0.225,0,B,7,0,0.0,4.77,370,0,0.0,1764.9,0.0,888.0,50.3,9,0,VM_018
297,DAI_YOG_987,Yogurt,Dairy,Southeast,SUPPLIER_05,2024-11-02,2024-11-10,9,8,5.8,1.8,9.11,5.91,399,0.7,5,1,11,77,0.35,0,59.1,4,10,0.188,0,B,8,0,0.0,9.11,399,0,0.0,3634.89,0.0,1276.8,35.1,10,0,VM_016
298,FRO_FRO_245,Frozen Dinners,Frozen_Meals,Southwest,SUPPLIER_15,2024-08-14,2025-01-05,197,144,-19.4,0.6,5.21,3.33,403,0.3,2,0,8,8,0.22,1,53.9,6,6,0.223,1,B,144,0,0.0,5.21,282,121,30.0,1469.22,402.93,127.23,8.7,6,0,VM_025
300,MEA_GRO_569,Ground Beef,Meat,Midwest,SUPPLIER_13,2024-10-12,2024-10-20,8,8,2.3,1.3,9.36,4.95,118,0.9,5,1,10,26,0.21,1,26.1,7,7,0.182,1,B,6,0,0.0,9.36,82,36,30.5,767.52,178.2,183.42,23.9,10,0,VM_035
302,DAI_MIL_201,Milk,Dairy,Northeast,SUPPLIER_04,2024-10-03,2024-10-26,30,23,2.9,1.1,11.29,5.05,243,0.7,3,0,10,7,0.3,0,68.0,6,10,0.177,0,A,20,0,0.0,11.29,120,123,50.6,1354.8,621.15,127.65,9.4,9,0,VM_002
303,DAI_BUT_307,Butter,Dairy,Southwest,SUPPLIER_09,2024-12-06,2024-12-13,9,7,5.5,1.5,2.93,1.49,52,0.7,4,0,12,6,0.44,0,21.4,6,6,0.229,0,B,4,0,0.0,2.93,28,24,46.2,82.04,35.76,4.56,5.6,8,0,VM_011
307,MEA_BEE_420,Beef,Meat,Southwest,SUPPLIER_05,2024-01-12,2024-01-19,7,7,3.6,2.6,17.83,10.75,45,0.9,4,0,1,9,0.15,1,52.2,6,8,0.213,0,B,7,0,0.0,17.83,45,0,0.0,802.35,0.0,318.6,39.7,10,0,VM_025
308,PHA_EYE_108,Eye Drops,Pharmaceuticals,Southeast,SUPPLIER_12,2024-09-16,2026-07-01,695,653,3.8,1.2,365.38,215.0,87,0.85,0,0,9,3,0.21,0,47.2,5,10,0.161,0,B,652,0,0.0,365.38,87,0,0.0,31788.06,0.0,13083.06,41.2,6,0,VM_029
309,FRO_FRO_803,Frozen Desserts,Frozen_Meals,Northeast,SUPPLIER_05,2024-03-29,2024-09-11,171,166,-18.9,1.1,16.04,9.25,206,0.3,4,0,3,1,0.23,0,50.9,7,6,0.203,1,B,163,0,0.0,16.04,144,62,30.1,2309.76,573.5,404.26,17.5,10,1,VM_007
311,REA_SUS_897,Sushi,Ready_to_Eat,Northeast,SUPPLIER_17,2024-12-08,2024-12-08,1,0,3.6,0.4,12.89,5.89,210,0.9,6,1,12,406,0.21,0,4.2,10,9,0.215,1,A,0,1,0.7,3.87,147,63,30.0,568.89,371.07,-668.01,-117.4,9,0,VM_014
315,PHA_ANT_743,Antibiotics,Pharmaceuticals,Northeast,SUPPLIER_13,2024-12-30,2026-03-12,543,437,7.6,2.6,54.98,30.84,325,0.85,0,0,12,2,0.44,1,70.0,9,6,0.258,0,B,437,0,0.0,54.98,325,0,0.0,17868.5,0.0,7845.5,43.9,10,0,VM_028
317,MEA_POR_815,Pork,Meat,Southeast,SUPPLIER_03,2024-03-23,2024-03-29,6,6,2.4,1.4,23.49,10.21,323,0.9,5,1,3,134,0.35,1,23.7,9,10,0.102,0,A,4,0,0.0,23.49,323,0,0.0,7587.27,0.0,4289.44,56.5,9,0,VM_016
318,REA_SAN_416,Sandwiches,Ready_to_Eat,Northeast,SUPPLIER_05,2024-11-13,2024-11-15,2,2,3.4,0.6,14.12,6.34,497,0.9,2,0,11,363,0.18,1,45.3,10,5,0.192,0,B,2,0,0.0,14.12,497,0,0.0,7017.64,0.0,3866.66,55.1,10,1,VM_001
320,DAI_YOG_926,Yogurt,Dairy,Southeast,SUPPLIER_09,2024-03-15,2024-03-24,13,9,3.7,0.3,9.12,5.23,49,0.7,4,0,3,8,0.38,0,41.2,6,10,0.155,0,A,9,0,0.0,9.12,49,0,0.0,446.88,0.0,190.61,42.7,8,0,VM_005
321,BEV_COL_623,Cold Brew Coffee,Beverages,Northeast,SUPPLIER_06,2024-01-04,2024-01-11,8,7,5.2,0.2,4.94,2.35,62,0.4,3,0,1,6,0.47,0,47.1,5,6,0.222,0,C,4,1,0.22,3.85,44,18,29.0,169.4,42.3,23.7,14.0,8,0,VM_037
326,DEL_TUR_398,Turkey Slices,Deli,Midwest,SUPPLIER_08,2024-07-31,2024-08-05,7,5,1.6,2.4,10.49,6.06,262,0.75,2,0,7,52,0.37,0,10.7,4,9,0.206,1,B,4,0,0.0,10.49,183,79,30.2,1919.67,478.74,331.95,17.3,9,0,VM_040
328,DAI_YOG_101,Yogurt,Dairy,Northeast,SUPPLIER_10,2024-11-04,2024-11-16,17,12,5.6,1.6,3.04,1.7,131,0.7,0,0,11,5,0.28,2,32.6,10,6,0.206,0,A,10,0,0.0,3.04,52,79,60.3,158.08,134.3,-64.62,-40.9,8,0,VM_047
331,REA_SAN_545,Sandwiches,Ready_to_Eat,Northeast,SUPPLIER_09,2024-11-09,2024-11-11,2,2,4.0,0.0,16.06,10.89,211,0.9,5,1,11,171,0.35,0,24.3,10,9,0.087,0,A,2,0,0.0,16.06,211,0,0.0,3388.66,0.0,1090.87,32.2,8,1,VM_019
333,MEA_CHI_560,Chicken,Meat,West,SUPPLIER_18,2024-04-22,2024-04-29,8,7,1.2,0.2,12.17,7.68,241,0.9,0,0,4,51,0.46,0,70.3,10,10,0.119,0,A,5,0,0.0,12.17,241,0,0.0,2932.97,0.0,1082.09,36.9,8,0,VM_008
340,FRO_FRO_130,Frozen Dinners,Frozen_Meals,Southwest,SUPPLIER_07,2024-01-27,2024-10-09,278,256,-21.1,1.1,18.53,8.94,238,0.3,5,1,1,0,0.23,2,67.7,8,10,0.127,0,A,253,0,0.0,18.53,0,238,100.0,0.0,2127.72,-2127.72,0.0,9,0,VM_023
341,SEA_SAL_728,Salmon,Seafood,West,SUPPLIER_10,2024-09-26,2024-10-02,6,6,-1.6,1.6,26.46,17.59,255,0.95,3,0,9,44,0.46,0,70.7,6,8,0.209,0,B,3,0,0.0,26.46,137,118,46.3,3625.02,2075.62,-860.43,-23.7,8,0,VM_042
342,DAI_MIL_386,Milk,Dairy,Northeast,SUPPLIER_17,2024-01-28,2024-02-03,9,6,4.5,0.5,4.49,3.14,288,0.7,6,1,1,65,0.32,0,41.4,10,6,0.201,1,A,5,0,0.0,4.49,201,87,30.2,902.49,273.18,-1.83,-0.2,9,1,VM_013
343,DAI_BUT_900,Butter,Dairy,Midwest,SUPPLIER_16,2024-12-31,2025-01-13,16,13,4.5,0.5,5.44,3.1,174,0.7,1,0,12,9,0.14,0,54.4,9,10,0.124,0,A,11,0,0.0,5.44,74,100,57.5,402.56,310.0,-136.84,-34.0,10,0,VM_035
346,DAI_SOU_324,Sour Cream,Dairy,Southwest,SUPPLIER_06,2024-08-12,2024-09-05,30,24,4.5,0.5,3.76,2.17,422,0.7,0,0,8,22,0.18,1,39.4,7,6,0.215,0,B,24,0,0.0,3.76,422,0,0.0,1586.72,0.0,670.98,42.3,8,0,VM_023
